"","county","sale.dollars","Bachelor.s.degree.or.higher"
"6395","Linn",260.88,0.341
"6396","Linn",3348,0.341
"6397","Linn",10.49,0.341
"6398","Linn",66,0.341
"6399","Linn",3.36,0.341
"6400","Linn",7.5,0.341
"6401","Linn",4.98,0.341
"6402","Linn",26.24,0.341
"6403","Linn",899.76,0.341
"6404","Linn",84.24,0.341
"6405","Linn",30.54,0.341
"6406","Linn",62.28,0.341
"6407","Linn",20.36,0.341
"6408","Linn",49.47,0.341
"6409","Linn",17.01,0.341
"6410","Linn",2.99,0.341
"6411","Linn",64.56,0.341
"6412","Linn",59.76,0.341
"6413","Linn",25.45,0.341
"6414","Linn",6.72,0.341
"6415","Linn",15.57,0.341
"6416","Linn",5.25,0.341
"6417","Linn",119.88,0.341
"6418","Linn",238.5,0.341
"6419","Linn",161.28,0.341
"6420","Linn",225,0.341
"6421","Linn",70.08,0.341
"6422","Linn",17.99,0.341
"6423","Linn",18.75,0.341
"6424","Linn",243,0.341
"6425","Linn",38.96,0.341
"6426","Linn",45,0.341
"6427","Linn",29.22,0.341
"6428","Linn",24.75,0.341
"6429","Linn",7.08,0.341
"6430","Linn",70.56,0.341
"6431","Linn",15,0.341
"6432","Linn",33,0.341
"6433","Linn",33.6,0.341
"6434","Linn",15.27,0.341
"6435","Linn",121.5,0.341
"6436","Linn",135,0.341
"6437","Linn",40.5,0.341
"6438","Linn",22.5,0.341
"6439","Linn",110.7,0.341
"6440","Linn",10.35,0.341
"6441","Linn",28.32,0.341
"6442","Linn",19.98,0.341
"6443","Linn",15.75,0.341
"6444","Linn",8.97,0.341
"6445","Linn",56.76,0.341
"6446","Linn",229.56,0.341
"6447","Linn",35.88,0.341
"6448","Linn",14.04,0.341
"6449","Linn",68.04,0.341
"6450","Linn",78.84,0.341
"6451","Linn",57.39,0.341
"6452","Linn",11.24,0.341
"6453","Linn",29.7,0.341
"6454","Linn",9.9,0.341
"6455","Linn",94.44,0.341
"6456","Linn",33.72,0.341
"6457","Linn",202.44,0.341
"6458","Linn",84.96,0.341
"6459","Linn",122.16,0.341
"6460","Linn",21.24,0.341
"6461","Linn",98.94,0.341
"6462","Linn",13.44,0.341
"6463","Linn",28.52,0.341
"6464","Linn",113.34,0.341
"6465","Linn",63,0.341
"6466","Linn",5.88,0.341
"6467","Linn",80.64,0.341
"6468","Linn",97.04,0.341
"6469","Linn",14.95,0.341
"6470","Linn",31.05,0.341
"6471","Linn",97.56,0.341
"6472","Linn",197.88,0.341
"6473","Linn",15.74,0.341
"6474","Linn",15.45,0.341
"6475","Linn",38.26,0.341
"6476","Linn",78,0.341
"6477","Linn",65.7,0.341
"6478","Linn",19.8,0.341
"6479","Linn",127.56,0.341
"6480","Linn",128.04,0.341
"6481","Linn",37.49,0.341
"6482","Linn",31.47,0.341
"6483","Linn",7.3,0.341
"6484","Linn",10.2,0.341
"6485","Linn",10.22,0.341
"6486","Linn",26.88,0.341
"6487","Linn",78.75,0.341
"6488","Linn",30,0.341
"6489","Linn",675,0.341
"6490","Linn",10.08,0.341
"6491","Linn",52.48,0.341
"6492","Linn",6.35,0.341
"6493","Linn",59.94,0.341
"6494","Linn",13.14,0.341
"6495","Linn",23.25,0.341
"6496","Linn",101.22,0.341
"6497","Linn",21.26,0.341
"6498","Linn",18.45,0.341
"6499","Linn",10.5,0.341
"6500","Linn",11.96,0.341
"6501","Linn",8.07,0.341
"6502","Linn",53.76,0.341
"6503","Linn",26,0.341
"6504","Linn",68.18,0.341
"6505","Linn",449.88,0.341
"6506","Linn",65.96,0.341
"6507","Linn",472.32,0.341
"6508","Linn",18.89,0.341
"6509","Linn",112.5,0.341
"6510","Linn",42.48,0.341
"6511","Linn",58.44,0.341
"6512","Linn",42,0.341
"6513","Linn",4.73,0.341
"6514","Linn",6.57,0.341
"6515","Linn",30.9,0.341
"6516","Linn",62.94,0.341
"6517","Linn",71.76,0.341
"6518","Linn",122.64,0.341
"6519","Linn",56.25,0.341
"6520","Linn",73.8,0.341
"6521","Linn",4.38,0.341
"6522","Linn",31.5,0.341
"6523","Linn",5.98,0.341
"6524","Linn",19.71,0.341
"6525","Linn",10.67,0.341
"6526","Linn",139.5,0.341
"6527","Linn",86.7,0.341
"6528","Linn",314.88,0.341
"6529","Linn",28.76,0.341
"6530","Linn",18,0.341
"6531","Linn",49.5,0.341
"6532","Linn",20.76,0.341
"6533","Linn",130.44,0.341
"6534","Linn",190.56,0.341
"6535","Linn",94.5,0.341
"6536","Linn",20.51,0.341
"6537","Linn",21,0.341
"6538","Linn",35.98,0.341
"6539","Linn",76.2,0.341
"6540","Linn",178.2,0.341
"6541","Linn",252.72,0.341
"6542","Linn",13.5,0.341
"6543","Linn",39,0.341
"6544","Linn",44.96,0.341
"6545","Linn",29.9,0.341
"6546","Linn",185.4,0.341
"6547","Linn",20.16,0.341
"6548","Linn",84.75,0.341
"6549","Linn",17.94,0.341
"6550","Linn",33.74,0.341
"6551","Linn",32.98,0.341
"6552","Linn",5.84,0.341
"6553","Linn",52.45,0.341
"6554","Linn",23.92,0.341
"6555","Linn",39.96,0.341
"6556","Linn",1.8,0.341
"6557","Linn",558,0.341
"6558","Linn",141.12,0.341
"6559","Linn",31.76,0.341
"6560","Linn",47.22,0.341
"6561","Linn",61.08,0.341
"6562","Linn",204.12,0.341
"6563","Linn",17.64,0.341
"6564","Linn",594,0.341
"6565","Linn",84,0.341
"6566","Linn",74.98,0.341
"6567","Linn",11.68,0.341
"6568","Linn",10.76,0.341
"6569","Linn",162.48,0.341
"6570","Linn",37.5,0.341
"6571","Linn",674.82,0.341
"6572","Linn",81,0.341
"6573","Linn",41.4,0.341
"6574","Linn",18.74,0.341
"6575","Linn",31.48,0.341
"6576","Linn",934.2,0.341
"6577","Linn",67.48,0.341
"6578","Linn",21.9,0.341
"6579","Linn",145.56,0.341
"6580","Linn",21.34,0.341
"6581","Linn",6.5,0.341
"6582","Linn",100.8,0.341
"6583","Linn",24.21,0.341
"6584","Linn",62.1,0.341
"6585","Linn",82.45,0.341
"6586","Linn",112.44,0.341
"6587","Linn",27,0.341
"6588","Linn",28.08,0.341
"6589","Linn",112.47,0.341
"6590","Linn",35.4,0.341
"6591","Linn",726.24,0.341
"6592","Linn",114.78,0.341
"6593","Linn",211.68,0.341
"6594","Linn",14.94,0.341
"6595","Linn",32.52,0.341
"6596","Linn",322.56,0.341
"6597","Linn",31.14,0.341
"6598","Linn",201.6,0.341
"6599","Linn",34.02,0.341
"6600","Linn",16.8,0.341
"6601","Linn",32.01,0.341
"6602","Linn",5.4,0.341
"6603","Linn",186.84,0.341
"6604","Linn",76.52,0.341
"6605","Linn",10.38,0.341
"6606","Linn",48.42,0.341
"6607","Linn",104.96,0.341
"6608","Linn",9.96,0.341
"6609","Linn",2024.46,0.341
"6610","Linn",65.22,0.341
"6611","Linn",36.9,0.341
"6612","Linn",12,0.341
"6613","Linn",56.24,0.341
"6614","Linn",43.48,0.341
"6615","Linn",118.8,0.341
"6616","Linn",6,0.341
"6617","Linn",23.01,0.341
"6618","Linn",108,0.341
"6619","Linn",4273.86,0.341
"6620","Linn",40.72,0.341
"6621","Linn",27.08,0.341
"6622","Linn",198,0.341
"6623","Linn",93,0.341
"6624","Linn",41.96,0.341
"6625","Linn",74.25,0.341
"6626","Linn",14.6,0.341
"6627","Linn",67.44,0.341
"6628","Linn",47.25,0.341
"6629","Linn",4464,0.341
"6630","Linn",116.25,0.341
"6631","Linn",219,0.341
"6632","Linn",42.78,0.341
"6633","Linn",258,0.341
"6634","Linn",96.84,0.341
"6635","Linn",69.03,0.341
"6636","Linn",20.4,0.341
"6637","Linn",181.56,0.341
"6638","Linn",189,0.341
"6639","Linn",37.78,0.341
"6640","Linn",117,0.341
"6641","Linn",13,0.341
"6642","Linn",745.2,0.341
"6643","Linn",248.4,0.341
"6644","Linn",78.72,0.341
"6645","Linn",86.4,0.341
"6646","Linn",50.9,0.341
"6647","Linn",56.22,0.341
"6648","Linn",10.8,0.341
"6649","Linn",215.88,0.341
"6650","Linn",1764,0.341
"6651","Linn",311.4,0.341
"6652","Linn",278.1,0.341
"6653","Linn",23.52,0.341
"6654","Linn",13.54,0.341
"6655","Linn",72.78,0.341
"6656","Linn",3.6,0.341
"6657","Linn",8.76,0.341
"6658","Linn",987.84,0.341
"6659","Linn",51.75,0.341
"6660","Linn",42.12,0.341
"6661","Linn",210.6,0.341
"6662","Linn",5.16,0.341
"6663","Linn",264,0.341
"6664","Linn",26.91,0.341
"6665","Linn",24.99,0.341
"6666","Linn",77.92,0.341
"6667","Linn",42.68,0.341
"6668","Linn",32.28,0.341
"6669","Linn",57.84,0.341
"6670","Linn",337.44,0.341
"6671","Linn",387.36,0.341
"6672","Linn",1619.1,0.341
"6673","Linn",20.64,0.341
"6674","Linn",2.92,0.341
"6675","Linn",15.3,0.341
"6676","Linn",252,0.341
"6677","Linn",792,0.341
"6678","Linn",69.75,0.341
"6679","Linn",702,0.341
"6680","Linn",153,0.341
"6681","Linn",7.2,0.341
"6682","Linn",1451.52,0.341
"6683","Linn",52.5,0.341
"6684","Linn",25.5,0.341
"6685","Linn",67.2,0.341
"6686","Linn",101.25,0.341
"6687","Linn",108.7,0.341
"6688","Linn",837,0.341
"6689","Linn",18.6,0.341
"6690","Linn",21.6,0.341
"6691","Linn",10.95,0.341
"6692","Linn",6.2,0.341
"6693","Linn",14.16,0.341
"6694","Linn",0,0.341
"6695","Linn",86.96,0.341
"6696","Linn",17.52,0.341
"6697","Linn",1612.8,0.341
"6698","Linn",127.04,0.341
"6699","Linn",323.82,0.341
"6700","Linn",12.9,0.341
"6701","Linn",19.35,0.341
"6702","Linn",24.39,0.341
"6703","Linn",113,0.341
"6704","Linn",93.75,0.341
"6705","Linn",43.35,0.341
"6706","Linn",2698.5,0.341
"6707","Linn",63.78,0.341
"6708","Linn",20.46,0.341
"6709","Linn",72.45,0.341
"6710","Linn",337.5,0.341
"6711","Linn",123.75,0.341
"6712","Linn",12.6,0.341
"6713","Linn",102.06,0.341
"6714","Linn",179.94,0.341
"6715","Linn",48.78,0.341
"6716","Linn",35.28,0.341
"6717","Linn",55.35,0.341
"6718","Linn",46.5,0.341
"6719","Linn",79.5,0.341
"6720","Linn",315,0.341
"6721","Linn",107.52,0.341
"6722","Linn",8.96,0.341
"6723","Linn",142.68,0.341
"6724","Linn",97.5,0.341
"6725","Linn",226.68,0.341
"6726","Linn",22,0.341
"6727","Linn",117.96,0.341
"6728","Linn",32.85,0.341
"6729","Linn",11.76,0.341
"6730","Linn",251.76,0.341
"6731","Linn",414.96,0.341
"6732","Linn",694.56,0.341
"6733","Linn",324.96,0.341
"6734","Linn",31,0.341
"6735","Linn",539.7,0.341
"6736","Linn",168.48,0.341
"6737","Linn",26.25,0.341
"6738","Linn",149.96,0.341
"6739","Linn",58.5,0.341
"6740","Linn",144,0.341
"6741","Linn",124.56,0.341
"6742","Linn",46.35,0.341
"6743","Linn",148.5,0.341
"6744","Linn",157.5,0.341
"6745","Linn",16.14,0.341
"6746","Linn",453.36,0.341
"6747","Linn",19.26,0.341
"6748","Linn",102,0.341
"6749","Linn",20.93,0.341
"6750","Linn",14.4,0.341
"6751","Linn",19.92,0.341
"6752","Linn",51.03,0.341
"6753","Linn",79.92,0.341
"6754","Linn",3577.5,0.341
"6755","Linn",107.14,0.341
"6756","Linn",37.48,0.341
"6757","Linn",71.34,0.341
"6758","Linn",1048.38,0.341
"6759","Linn",40.32,0.341
"6760","Linn",133.5,0.341
"6761","Linn",40.35,0.341
"6762","Linn",140.16,0.341
"6763","Linn",166.5,0.341
"6764","Linn",450,0.341
"6765","Linn",222.12,0.341
"6766","Linn",30.66,0.341
"6767","Linn",15.48,0.341
"6768","Louisa",29.22,0.169
"6769","Louisa",11.25,0.169
"6770","Louisa",31.5,0.169
"6771","Louisa",22.5,0.169
"6772","Louisa",9.74,0.169
"6773","Louisa",19.13,0.169
"6774","Louisa",7.5,0.169
"6775","Louisa",5.88,0.169
"6776","Louisa",6.5,0.169
"6777","Louisa",38.26,0.169
"6778","Louisa",10.76,0.169
"6779","Louisa",32.98,0.169
"6780","Louisa",33,0.169
"6781","Louisa",37.5,0.169
"6782","Louisa",16.49,0.169
"6783","Louisa",5.19,0.169
"6784","Louisa",20.7,0.169
"6785","Louisa",5.1,0.169
"6786","Louisa",70.56,0.169
"6787","Louisa",17.55,0.169
"6788","Louisa",19.48,0.169
"6789","Louisa",15.3,0.169
"6790","Louisa",16.5,0.169
"6791","Louisa",22,0.169
"6792","Louisa",15.75,0.169
"6793","Louisa",19.5,0.169
"6794","Louisa",11,0.169
"6795","Louisa",30.6,0.169
"6796","Louisa",5.16,0.169
"6797","Louisa",21.34,0.169
"6798","Louisa",45,0.169
"6799","Louisa",5.25,0.169
"6800","Louisa",58.44,0.169
"6801","Louisa",10.38,0.169
"6802","Louisa",35.28,0.169
"6803","Louisa",58.5,0.169
"6804","Louisa",112.5,0.169
"6805","Louisa",24.39,0.169
"6806","Louisa",10.2,0.169
"6807","Louisa",10.35,0.169
"6808","Louisa",10.67,0.169
"6809","Lucas",116.88,0.166
"6810","Lucas",64.02,0.166
"6811","Lucas",97.56,0.166
"6812","Lucas",84.96,0.166
"6813","Lucas",5.16,0.166
"6814","Lucas",94.44,0.166
"6815","Lucas",10.35,0.166
"6816","Lucas",9.74,0.166
"6817","Lucas",5.1,0.166
"6818","Lucas",37.5,0.166
"6819","Lucas",135,0.166
"6820","Lucas",234,0.166
"6821","Lucas",20.25,0.166
"6822","Lucas",61.2,0.166
"6823","Lucas",8.07,0.166
"6824","Lucas",4.73,0.166
"6825","Lucas",16.49,0.166
"6826","Lucas",10.49,0.166
"6827","Lucas",32.98,0.166
"6828","Lucas",10.32,0.166
"6829","Lucas",59.4,0.166
"6830","Lucas",64.56,0.166
"6831","Lucas",40.5,0.166
"6832","Lucas",49.47,0.166
"6833","Lucas",7.5,0.166
"6834","Lucas",107.94,0.166
"6835","Lucas",4.95,0.166
"6836","Lucas",37.49,0.166
"6837","Lucas",99,0.166
"6838","Lucas",5.09,0.166
"6839","Lucas",2.99,0.166
"6840","Lucas",6.2,0.166
"6841","Lucas",21.74,0.166
"6842","Lucas",8.97,0.166
"6843","Lucas",24.21,0.166
"6844","Lucas",19.48,0.166
"6845","Lucas",126,0.166
"6846","Lucas",14.94,0.166
"6847","Lucas",60.75,0.166
"6848","Lucas",26.88,0.166
"6849","Lucas",119.88,0.166
"6850","Lucas",66,0.166
"6851","Lucas",10.18,0.166
"6852","Lucas",10.2,0.166
"6853","Lucas",9.96,0.166
"6854","Lucas",19.98,0.166
"6855","Lucas",225,0.166
"6856","Lucas",101.25,0.166
"6857","Lucas",48.7,0.166
"6858","Lucas",72,0.166
"6859","Lucas",4.98,0.166
"6860","Lucas",224.94,0.166
"6861","Lucas",90,0.166
"6862","Lyon",9.74,0.192
"6863","Lyon",4.95,0.192
"6864","Lyon",19.5,0.192
"6865","Lyon",24.75,0.192
"6866","Lyon",6.35,0.192
"6867","Lyon",66,0.192
"6868","Lyon",20.7,0.192
"6869","Lyon",23.25,0.192
"6870","Lyon",21,0.192
"6871","Lyon",64.02,0.192
"6872","Lyon",19.05,0.192
"6873","Lyon",10.5,0.192
"6874","Lyon",93,0.192
"6875","Lyon",20.98,0.192
"6876","Lyon",18.75,0.192
"6877","Lyon",37.5,0.192
"6878","Lyon",224.94,0.192
"6879","Lyon",50.8,0.192
"6880","Lyon",62.28,0.192
"6881","Lyon",21.74,0.192
"6882","Lyon",5.1,0.192
"6883","Lyon",297,0.192
"6884","Lyon",20.25,0.192
"6885","Lyon",78,0.192
"6886","Lyon",42,0.192
"6887","Lyon",26.88,0.192
"6888","Lyon",6.5,0.192
"6889","Lyon",49.5,0.192
"6890","Lyon",148.5,0.192
"6891","Lyon",97.56,0.192
"6892","Lyon",31.5,0.192
"6893","Lyon",53.76,0.192
"6894","Lyon",19.13,0.192
"6895","Lyon",25.4,0.192
"6896","Lyon",139.5,0.192
"6897","Lyon",69.75,0.192
"6898","Lyon",16.26,0.192
"6899","Lyon",31.75,0.192
"6900","Lyon",11.25,0.192
"6901","Lyon",32.01,0.192
"6902","Lyon",46.5,0.192
"6903","Lyon",76.2,0.192
"6904","Lyon",59.4,0.192
"6905","Lyon",40.5,0.192
"6906","Lyon",238.5,0.192
"6907","Lyon",10.49,0.192
"6908","Lyon",74.25,0.192
"6909","Lyon",79.5,0.192
"6910","Lyon",279,0.192
"6911","Lyon",81,0.192
"6912","Lyon",38.26,0.192
"6913","Lyon",15.3,0.192
"6914","Lyon",21.34,0.192
"6915","Lyon",29.22,0.192
"6916","Lyon",19.48,0.192
"6917","Lyon",12.7,0.192
"6918","Lyon",99,0.192
"6919","Lyon",156,0.192
"6920","Lyon",10.2,0.192
"6921","Lyon",190.56,0.192
"6922","Lyon",8.13,0.192
"6923","Madison",94.44,0.253
"6924","Madison",24.75,0.253
"6925","Madison",234,0.253
"6926","Madison",8.13,0.253
"6927","Madison",124.2,0.253
"6928","Madison",10.18,0.253
"6929","Madison",225,0.253
"6930","Madison",57.84,0.253
"6931","Madison",10.49,0.253
"6932","Madison",5.09,0.253
"6933","Madison",20.25,0.253
"6934","Madison",135,0.253
"6935","Madison",19.5,0.253
"6936","Madison",64.02,0.253
"6937","Madison",9.74,0.253
"6938","Madison",116.88,0.253
"6939","Madison",99,0.253
"6940","Madison",107.94,0.253
"6941","Madison",198,0.253
"6942","Madison",20.98,0.253
"6943","Madison",6.45,0.253
"6944","Madison",4.95,0.253
"6945","Madison",59.76,0.253
"6946","Madison",29.22,0.253
"6947","Madison",24.39,0.253
"6948","Madison",26.88,0.253
"6949","Madison",7.08,0.253
"6950","Madison",238.5,0.253
"6951","Madison",15.27,0.253
"6952","Madison",21,0.253
"6953","Madison",17.99,0.253
"6954","Madison",31.05,0.253
"6955","Madison",29.7,0.253
"6956","Madison",38.96,0.253
"6957","Madison",9.9,0.253
"6958","Madison",11.24,0.253
"6959","Madison",39.75,0.253
"6960","Madison",243,0.253
"6961","Madison",62.1,0.253
"6962","Madison",77.4,0.253
"6963","Madison",32.01,0.253
"6964","Madison",61.2,0.253
"6965","Madison",59.4,0.253
"6966","Madison",62.94,0.253
"6967","Madison",16.49,0.253
"6968","Madison",122.16,0.253
"6969","Madison",25.45,0.253
"6970","Madison",15,0.253
"6971","Madison",66,0.253
"6972","Madison",69.75,0.253
"6973","Madison",53.76,0.253
"6974","Madison",64.56,0.253
"6975","Madison",14.85,0.253
"6976","Madison",7.5,0.253
"6977","Madison",279,0.253
"6978","Madison",5.25,0.253
"6979","Madison",31.47,0.253
"6980","Madison",15.75,0.253
"6981","Madison",14.16,0.253
"6982","Madison",10.76,0.253
"6983","Madison",80.64,0.253
"6984","Madison",19.8,0.253
"6985","Madison",84.96,0.253
"6986","Madison",10.35,0.253
"6987","Madison",20.36,0.253
"6988","Madison",56.25,0.253
"6989","Madison",15.3,0.253
"6990","Madison",39,0.253
"6991","Madison",18.75,0.253
"6992","Madison",126,0.253
"6993","Madison",197.88,0.253
"6994","Madison",20.7,0.253
"6995","Madison",11,0.253
"6996","Madison",134.88,0.253
"6997","Madison",49.5,0.253
"6998","Madison",10.67,0.253
"6999","Madison",30.54,0.253
"7000","Madison",846.72,0.253
"7001","Madison",96.84,0.253
"7002","Madison",20.4,0.253
"7003","Madison",19.98,0.253
"7004","Madison",90,0.253
"7005","Madison",37.5,0.253
"7006","Madison",161.28,0.253
"7007","Madison",19.48,0.253
"7008","Madison",60.75,0.253
"7009","Madison",76.2,0.253
"7010","Madison",23.25,0.253
"7011","Madison",27,0.253
"7012","Madison",119.88,0.253
"7013","Mahaska",67.44,0.213
"7014","Mahaska",19.5,0.213
"7015","Mahaska",11.24,0.213
"7016","Mahaska",78,0.213
"7017","Mahaska",64.02,0.213
"7018","Mahaska",10.22,0.213
"7019","Mahaska",243,0.213
"7020","Mahaska",9.74,0.213
"7021","Mahaska",59.76,0.213
"7022","Mahaska",15.74,0.213
"7023","Mahaska",84.96,0.213
"7024","Mahaska",60.75,0.213
"7025","Mahaska",107.94,0.213
"7026","Mahaska",5.16,0.213
"7027","Mahaska",62.28,0.213
"7028","Mahaska",53.76,0.213
"7029","Mahaska",279,0.213
"7030","Mahaska",11,0.213
"7031","Mahaska",17.99,0.213
"7032","Mahaska",4.98,0.213
"7033","Mahaska",16.49,0.213
"7034","Mahaska",81.24,0.213
"7035","Mahaska",116.88,0.213
"7036","Mahaska",59.4,0.213
"7037","Mahaska",23.25,0.213
"7038","Mahaska",40.65,0.213
"7039","Mahaska",20.25,0.213
"7040","Mahaska",225,0.213
"7041","Mahaska",17.94,0.213
"7042","Mahaska",37.49,0.213
"7043","Mahaska",5.19,0.213
"7044","Mahaska",143.52,0.213
"7045","Mahaska",21.74,0.213
"7046","Mahaska",124.2,0.213
"7047","Mahaska",66,0.213
"7048","Mahaska",119.88,0.213
"7049","Mahaska",44.96,0.213
"7050","Mahaska",94.44,0.213
"7051","Mahaska",5.09,0.213
"7052","Mahaska",40.5,0.213
"7053","Mahaska",84.24,0.213
"7054","Mahaska",49.5,0.213
"7055","Mahaska",5.1,0.213
"7056","Mahaska",19.48,0.213
"7057","Mahaska",64.56,0.213
"7058","Mahaska",97.56,0.213
"7059","Mahaska",6,0.213
"7060","Mahaska",70.56,0.213
"7061","Mahaska",61.2,0.213
"7062","Mahaska",26.88,0.213
"7063","Mahaska",65.7,0.213
"7064","Mahaska",31.48,0.213
"7065","Mahaska",122.64,0.213
"7066","Mahaska",24.75,0.213
"7067","Mahaska",234,0.213
"7068","Mahaska",77.4,0.213
"7069","Mahaska",18,0.213
"7070","Mahaska",86.7,0.213
"7071","Mahaska",29.22,0.213
"7072","Mahaska",11.25,0.213
"7073","Mahaska",229.56,0.213
"7074","Mahaska",46.5,0.213
"7075","Mahaska",4.95,0.213
"7076","Mahaska",7.08,0.213
"7077","Mahaska",132,0.213
"7078","Mahaska",26.24,0.213
"7079","Mahaska",38.26,0.213
"7080","Mahaska",31.05,0.213
"7081","Mahaska",57.39,0.213
"7082","Mahaska",33.72,0.213
"7083","Mahaska",197.88,0.213
"7084","Mahaska",75,0.213
"7085","Mahaska",18.75,0.213
"7086","Mahaska",58.44,0.213
"7087","Mahaska",10.49,0.213
"7088","Mahaska",19.13,0.213
"7089","Mahaska",23.01,0.213
"7090","Mahaska",20.7,0.213
"7091","Mahaska",56.25,0.213
"7092","Mahaska",128.04,0.213
"7093","Mahaska",10.67,0.213
"7094","Mahaska",50.4,0.213
"7095","Mahaska",17.55,0.213
"7096","Mahaska",21.26,0.213
"7097","Mahaska",23.78,0.213
"7098","Mahaska",135,0.213
"7099","Mahaska",297,0.213
"7100","Mahaska",10.38,0.213
"7101","Mahaska",116.25,0.213
"7102","Mahaska",69.75,0.213
"7103","Mahaska",2.99,0.213
"7104","Mahaska",56.76,0.213
"7105","Mahaska",39.75,0.213
"7106","Mahaska",49.47,0.213
"7107","Mahaska",14.16,0.213
"7108","Mahaska",85.56,0.213
"7109","Mahaska",14.04,0.213
"7110","Mahaska",20.4,0.213
"7111","Mahaska",21,0.213
"7112","Mahaska",81,0.213
"7113","Mahaska",74.98,0.213
"7114","Mahaska",122.16,0.213
"7115","Mahaska",80.64,0.213
"7116","Mahaska",30.54,0.213
"7117","Mahaska",19.26,0.213
"7118","Mahaska",37.5,0.213
"7119","Mahaska",6.5,0.213
"7120","Mahaska",8.13,0.213
"7121","Mahaska",192.06,0.213
"7122","Mahaska",224.94,0.213
"7123","Mahaska",139.5,0.213
"7124","Mahaska",16.8,0.213
"7125","Mahaska",76.52,0.213
"7126","Mahaska",112.5,0.213
"7127","Mahaska",18.74,0.213
"7128","Marion",58.5,0.308
"7129","Marion",107.94,0.308
"7130","Marion",64.02,0.308
"7131","Marion",20.25,0.308
"7132","Marion",234,0.308
"7133","Marion",10.76,0.308
"7134","Marion",10.49,0.308
"7135","Marion",21.74,0.308
"7136","Marion",49.5,0.308
"7137","Marion",11.24,0.308
"7138","Marion",23.25,0.308
"7139","Marion",64.56,0.308
"7140","Marion",5.09,0.308
"7141","Marion",243,0.308
"7142","Marion",279,0.308
"7143","Marion",116.88,0.308
"7144","Marion",24.75,0.308
"7145","Marion",31.76,0.308
"7146","Marion",6.35,0.308
"7147","Marion",10.38,0.308
"7148","Marion",5.88,0.308
"7149","Marion",450,0.308
"7150","Marion",18.75,0.308
"7151","Marion",69.75,0.308
"7152","Marion",40.5,0.308
"7153","Marion",202.44,0.308
"7154","Marion",9.74,0.308
"7155","Marion",6.5,0.308
"7156","Marion",110.7,0.308
"7157","Marion",225,0.308
"7158","Marion",119.88,0.308
"7159","Marion",16.49,0.308
"7160","Marion",84.24,0.308
"7161","Marion",149.94,0.308
"7162","Marion",6.45,0.308
"7163","Marion",161.28,0.308
"7164","Marion",84.96,0.308
"7165","Marion",112.44,0.308
"7166","Marion",22.48,0.308
"7167","Marion",10.5,0.308
"7168","Marion",26.88,0.308
"7169","Marion",4.95,0.308
"7170","Marion",197.88,0.308
"7171","Marion",224.94,0.308
"7172","Marion",10.67,0.308
"7173","Marion",18.45,0.308
"7174","Marion",33.74,0.308
"7175","Marion",8.13,0.308
"7176","Marion",21.52,0.308
"7177","Marion",74.98,0.308
"7178","Marion",49.47,0.308
"7179","Marion",92.7,0.308
"7180","Marion",61.92,0.308
"7181","Marion",18.74,0.308
"7182","Marion",60.75,0.308
"7183","Marion",94.44,0.308
"7184","Marion",81.24,0.308
"7185","Marion",4.98,0.308
"7186","Marion",19.5,0.308
"7187","Marion",32.28,0.308
"7188","Marion",297,0.308
"7189","Marion",229.56,0.308
"7190","Marion",9.9,0.308
"7191","Marion",314.88,0.308
"7192","Marion",17.94,0.308
"7193","Marion",26.24,0.308
"7194","Marion",19.48,0.308
"7195","Marion",11.25,0.308
"7196","Marion",77.4,0.308
"7197","Marion",11,0.308
"7198","Marion",99,0.308
"7199","Marion",62.28,0.308
"7200","Marion",37.5,0.308
"7201","Marion",238.5,0.308
"7202","Marion",2.99,0.308
"7203","Marion",23.52,0.308
"7204","Marion",24.39,0.308
"7205","Marion",90,0.308
"7206","Marion",113.34,0.308
"7207","Marion",126,0.308
"7208","Marion",124.2,0.308
"7209","Marion",10.22,0.308
"7210","Marion",96.84,0.308
"7211","Marion",46.5,0.308
"7212","Marion",19.35,0.308
"7213","Marion",66,0.308
"7214","Marion",17.64,0.308
"7215","Marion",59.76,0.308
"7216","Marion",135,0.308
"7217","Marion",86.7,0.308
"7218","Marion",201.6,0.308
"7219","Marion",39.75,0.308
"7220","Marion",53.76,0.308
