"","county","sale.dollars","High.school.graduate.or.higher"
"7234","Marion",74.25,0.939
"7235","Marion",5.19,0.939
"7236","Marion",29.22,0.939
"7237","Marion",30.54,0.939
"7238","Marion",900,0.939
"7239","Marion",16.5,0.939
"7240","Marion",18.89,0.939
"7241","Marion",15.74,0.939
"7242","Marion",128.04,0.939
"7243","Marion",30.9,0.939
"7244","Marion",93,0.939
"7245","Marion",81,0.939
"7246","Marion",192.06,0.939
"7247","Marion",145.56,0.939
"7248","Marion",210.6,0.939
"7249","Marion",19.13,0.939
"7250","Marion",38.96,0.939
"7251","Marion",35.98,0.939
"7252","Marion",189,0.939
"7253","Marion",17.99,0.939
"7254","Marion",15.27,0.939
"7255","Marion",67.48,0.939
"7256","Marion",25.4,0.939
"7257","Marion",58.44,0.939
"7258","Marion",5.98,0.939
"7259","Marion",971.46,0.939
"7260","Marion",705.6,0.939
"7261","Marion",10.35,0.939
"7262","Marion",31.47,0.939
"7263","Marion",12.7,0.939
"7264","Marion",63.52,0.939
"7265","Marion",41.16,0.939
"7266","Marion",190.56,0.939
"7267","Marion",38.26,0.939
"7268","Marion",9.83,0.939
"7269","Marshall",9.74,0.852
"7270","Marshall",134.88,0.852
"7271","Marshall",279,0.852
"7272","Marshall",10.49,0.852
"7273","Marshall",8.13,0.852
"7274","Marshall",2.99,0.852
"7275","Marshall",4.95,0.852
"7276","Marshall",64.02,0.852
"7277","Marshall",21,0.852
"7278","Marshall",64.56,0.852
"7279","Marshall",15.27,0.852
"7280","Marshall",5.09,0.852
"7281","Marshall",224.94,0.852
"7282","Marshall",297,0.852
"7283","Marshall",77.4,0.852
"7284","Marshall",135,0.852
"7285","Marshall",17.99,0.852
"7286","Marshall",99,0.852
"7287","Marshall",116.88,0.852
"7288","Marshall",19.5,0.852
"7289","Marshall",20.25,0.852
"7290","Marshall",26.24,0.852
"7291","Marshall",59.4,0.852
"7292","Marshall",143.52,0.852
"7293","Marshall",41.96,0.852
"7294","Marshall",126,0.852
"7295","Marshall",166.5,0.852
"7296","Marshall",7.5,0.852
"7297","Marshall",22,0.852
"7298","Marshall",5.1,0.852
"7299","Marshall",92.7,0.852
"7300","Marshall",122.16,0.852
"7301","Marshall",157.44,0.852
"7302","Marshall",139.5,0.852
"7303","Marshall",26.88,0.852
"7304","Marshall",76.2,0.852
"7305","Marshall",32.85,0.852
"7306","Marshall",16.49,0.852
"7307","Marshall",74.98,0.852
"7308","Marshall",124.2,0.852
"7309","Marshall",84.96,0.852
"7310","Marshall",148.5,0.852
"7311","Marshall",61.2,0.852
"7312","Marshall",234,0.852
"7313","Marshall",13.44,0.852
"7314","Marshall",59.94,0.852
"7315","Marshall",197.88,0.852
"7316","Marshall",189,0.852
"7317","Marshall",71.04,0.852
"7318","Marshall",81.24,0.852
"7319","Marshall",70.08,0.852
"7320","Marshall",31.47,0.852
"7321","Marshall",94.44,0.852
"7322","Marshall",14.85,0.852
"7323","Marshall",20.7,0.852
"7324","Marshall",243,0.852
"7325","Marshall",107.94,0.852
"7326","Marshall",11.24,0.852
"7327","Marshall",178.2,0.852
"7328","Marshall",21.52,0.852
"7329","Marshall",66,0.852
"7330","Marshall",10.35,0.852
"7331","Marshall",59.76,0.852
"7332","Marshall",10.67,0.852
"7333","Marshall",15.74,0.852
"7334","Marshall",122.64,0.852
"7335","Marshall",161.28,0.852
"7336","Marshall",37.5,0.852
"7337","Marshall",10.38,0.852
"7338","Marshall",24.26,0.852
"7339","Marshall",20.36,0.852
"7340","Marshall",21.74,0.852
"7341","Marshall",37.49,0.852
"7342","Marshall",10.2,0.852
"7343","Marshall",1.46,0.852
"7344","Marshall",62.28,0.852
"7345","Marshall",23.25,0.852
"7346","Marshall",121.5,0.852
"7347","Marshall",27.75,0.852
"7348","Marshall",5.88,0.852
"7349","Marshall",20.4,0.852
"7350","Marshall",260.88,0.852
"7351","Marshall",15.45,0.852
"7352","Marshall",30.54,0.852
"7353","Marshall",24.75,0.852
"7354","Marshall",229.56,0.852
"7355","Marshall",14.16,0.852
"7356","Marshall",11,0.852
"7357","Marshall",314.88,0.852
"7358","Marshall",4.98,0.852
"7359","Marshall",18.75,0.852
"7360","Marshall",202.44,0.852
"7361","Marshall",322.56,0.852
"7362","Marshall",84.24,0.852
"7363","Marshall",119.88,0.852
"7364","Marshall",48.78,0.852
"7365","Marshall",989.4,0.852
"7366","Marshall",14.04,0.852
"7367","Marshall",40.5,0.852
"7368","Marshall",5.19,0.852
"7369","Marshall",19.48,0.852
"7370","Marshall",86.7,0.852
"7371","Marshall",9.9,0.852
"7372","Marshall",70.56,0.852
"7373","Marshall",11.25,0.852
"7374","Marshall",57.84,0.852
"7375","Marshall",31.48,0.852
"7376","Marshall",10.95,0.852
"7377","Marshall",19.98,0.852
"7378","Marshall",15.75,0.852
"7379","Marshall",558,0.852
"7380","Marshall",21.9,0.852
"7381","Marshall",21.34,0.852
"7382","Marshall",225,0.852
"7383","Marshall",10.76,0.852
"7384","Marshall",39.75,0.852
"7385","Marshall",14.45,0.852
"7386","Marshall",17.94,0.852
"7387","Marshall",4.73,0.852
"7388","Marshall",96.84,0.852
"7389","Marshall",47.22,0.852
"7390","Marshall",185.4,0.852
"7391","Marshall",8.97,0.852
"7392","Marshall",114.78,0.852
"7393","Marshall",72,0.852
"7394","Marshall",5.25,0.852
"7395","Marshall",65.7,0.852
"7396","Marshall",41.4,0.852
"7397","Marshall",5.98,0.852
"7398","Marshall",35.98,0.852
"7399","Marshall",130.44,0.852
"7400","Marshall",15.3,0.852
"7401","Marshall",128.04,0.852
"7402","Marshall",450,0.852
"7403","Marshall",204.12,0.852
"7404","Marshall",112.47,0.852
"7405","Marshall",17.55,0.852
"7406","Marshall",52.45,0.852
"7407","Marshall",71.76,0.852
"7408","Marshall",58.44,0.852
"7409","Marshall",61.92,0.852
"7410","Marshall",56.25,0.852
"7411","Marshall",90,0.852
"7412","Marshall",5.16,0.852
"7413","Marshall",46.35,0.852
"7414","Marshall",141.12,0.852
"7415","Marshall",49.5,0.852
"7416","Marshall",8.96,0.852
"7417","Marshall",0,0.852
"7418","Marshall",6.5,0.852
"7419","Marshall",9.96,0.852
"7420","Marshall",104.96,0.852
"7421","Marshall",78,0.852
"7422","Marshall",198,0.852
"7423","Marshall",32.98,0.852
"7424","Marshall",39,0.852
"7425","Marshall",701.28,0.852
"7426","Marshall",100.8,0.852
"7427","Marshall",107.52,0.852
"7428","Marshall",83.92,0.852
"7429","Marshall",118.8,0.852
"7430","Marshall",19.92,0.852
"7431","Marshall",72.78,0.852
"7432","Marshall",323.82,0.852
"7433","Mills",24.75,0.936
"7434","Mills",30.54,0.936
"7435","Mills",19.5,0.936
"7436","Mills",94.44,0.936
"7437","Mills",61.92,0.936
"7438","Mills",20.25,0.936
"7439","Mills",35.98,0.936
"7440","Mills",64.02,0.936
"7441","Mills",5.16,0.936
"7442","Mills",23.25,0.936
"7443","Mills",56.25,0.936
"7444","Mills",14.16,0.936
"7445","Mills",37.49,0.936
"7446","Mills",39.75,0.936
"7447","Mills",243,0.936
"7448","Mills",84.96,0.936
"7449","Mills",28.32,0.936
"7450","Mills",19.13,0.936
"7451","Mills",24.39,0.936
"7452","Mills",7.08,0.936
"7453","Mills",116.88,0.936
"7454","Mills",26.88,0.936
"7455","Mills",92.7,0.936
"7456","Mills",107.94,0.936
"7457","Mills",70.56,0.936
"7458","Mills",62.28,0.936
"7459","Mills",225,0.936
"7460","Mills",234,0.936
"7461","Mills",53.76,0.936
"7462","Mills",59.4,0.936
"7463","Mills",81,0.936
"7464","Mills",224.94,0.936
"7465","Mills",21.74,0.936
"7466","Mills",18.75,0.936
"7467","Mills",9.74,0.936
"7468","Mills",79.5,0.936
"7469","Mills",90,0.936
"7470","Mills",76.2,0.936
"7471","Mills",16.26,0.936
"7472","Mills",122.64,0.936
"7473","Mills",78,0.936
"7474","Mills",46.5,0.936
"7475","Mills",60.75,0.936
"7476","Mills",5.09,0.936
"7477","Mills",6.35,0.936
"7478","Mills",61.2,0.936
"7479","Mills",2.99,0.936
"7480","Mills",314.88,0.936
"7481","Mills",97.56,0.936
"7482","Mills",75,0.936
"7483","Mills",20.64,0.936
"7484","Mills",180,0.936
"7485","Mills",17.94,0.936
"7486","Mills",8.13,0.936
"7487","Mills",17.99,0.936
"7488","Mills",26.24,0.936
"7489","Mills",37.5,0.936
"7490","Mills",38.96,0.936
"7491","Mitchell",74.4,0.919
"7492","Mitchell",19.5,0.919
"7493","Mitchell",8.07,0.919
"7494","Mitchell",5.16,0.919
"7495","Mitchell",16.8,0.919
"7496","Mitchell",31.76,0.919
"7497","Mitchell",5.25,0.919
"7498","Mitchell",10.95,0.919
"7499","Mitchell",21.52,0.919
"7500","Mitchell",20.25,0.919
"7501","Mitchell",46.5,0.919
"7502","Mitchell",32.01,0.919
"7503","Mitchell",18.75,0.919
"7504","Mitchell",19.48,0.919
"7505","Mitchell",65.7,0.919
"7506","Mitchell",5.19,0.919
"7507","Mitchell",6,0.919
"7508","Mitchell",26.88,0.919
"7509","Mitchell",9.74,0.919
"7510","Mitchell",10.35,0.919
"7511","Mitchell",10.49,0.919
"7512","Mitchell",6.2,0.919
"7513","Mitchell",8.96,0.919
"7514","Mitchell",23.25,0.919
"7515","Mitchell",5.09,0.919
"7516","Mitchell",15.75,0.919
"7517","Mitchell",16.49,0.919
"7518","Mitchell",6.45,0.919
"7519","Mitchell",8.13,0.919
"7520","Mitchell",49.5,0.919
"7521","Mitchell",37.5,0.919
"7522","Mitchell",11,0.919
"7523","Mitchell",14.26,0.919
"7524","Mitchell",13.14,0.919
"7525","Mitchell",27,0.919
"7526","Mitchell",53.76,0.919
"7527","Mitchell",16.14,0.919
"7528","Mitchell",12.9,0.919
"7529","Mitchell",10.5,0.919
"7530","Mitchell",10.76,0.919
"7531","Mitchell",66,0.919
"7532","Mitchell",21.9,0.919
"7533","Mitchell",15.45,0.919
"7534","Mitchell",16.26,0.919
"7535","Mitchell",12,0.919
"7536","Mitchell",10.67,0.919
"7537","Mitchell",32.85,0.919
"7538","Mitchell",77.4,0.919
"7539","Mitchell",13.44,0.919
"7540","Mitchell",14.04,0.919
"7541","Mitchell",11.24,0.919
"7542","Mitchell",22,0.919
"7543","Mitchell",2.99,0.919
"7544","Mitchell",40.5,0.919
"7545","Mitchell",19.71,0.919
"7546","Mitchell",33,0.919
"7547","Mitchell",19.35,0.919
"7548","Mitchell",4.98,0.919
"7549","Mitchell",97.56,0.919
"7550","Mitchell",20.7,0.919
"7551","Mitchell",11.25,0.919
"7552","Mitchell",24.26,0.919
"7553","Mitchell",69.75,0.919
"7554","Mitchell",78,0.919
"7555","Mitchell",21.74,0.919
"7556","Mitchell",4.73,0.919
"7557","Mitchell",58.44,0.919
"7558","Mitchell",29.22,0.919
"7559","Mitchell",17.99,0.919
"7560","Mitchell",6.57,0.919
"7561","Mitchell",2.96,0.919
"7562","Mitchell",32.98,0.919
"7563","Mitchell",24.75,0.919
"7564","Mitchell",24,0.919
"7565","Mitchell",56.25,0.919
"7566","Mitchell",16.5,0.919
"7567","Mitchell",20.98,0.919
"7568","Mitchell",64.02,0.919
"7569","Mitchell",5.1,0.919
"7570","Mitchell",72,0.919
"7571","Mitchell",37.49,0.919
"7572","Mitchell",10.18,0.919
"7573","Mitchell",5.98,0.919
"7574","Mitchell",13.54,0.919
"7575","Mitchell",20.76,0.919
"7576","Monona",6.35,0.925
"7577","Monona",33,0.925
"7578","Monona",9.74,0.925
"7579","Monona",11,0.925
"7580","Monona",23.25,0.925
"7581","Monona",16.49,0.925
"7582","Monona",10.49,0.925
"7583","Monona",5.19,0.925
"7584","Monona",16.26,0.925
"7585","Monona",10.35,0.925
"7586","Monona",31.76,0.925
"7587","Monona",6.45,0.925
"7588","Monona",124.2,0.925
"7589","Monona",201.6,0.925
"7590","Monona",8.13,0.925
"7591","Monona",19.13,0.925
"7592","Monona",7.08,0.925
"7593","Monona",5.88,0.925
"7594","Monona",10.38,0.925
"7595","Monona",51.75,0.925
"7596","Monona",74.25,0.925
"7597","Monona",15.75,0.925
"7598","Monona",7.5,0.925
"7599","Monona",11.25,0.925
"7600","Monona",46.5,0.925
"7601","Monona",62.1,0.925
"7602","Monona",10.5,0.925
"7603","Monona",29.22,0.925
"7604","Monona",30.9,0.925
"7605","Monona",162.75,0.925
"7606","Monona",10.76,0.925
"7607","Monona",13.54,0.925
"7608","Monona",5.1,0.925
"7609","Monona",31.05,0.925
"7610","Monona",66,0.925
"7611","Monona",5.25,0.925
"7612","Monona",26.88,0.925
"7613","Monona",21.52,0.925
"7614","Monona",21.34,0.925
"7615","Monona",22,0.925
"7616","Monona",41.4,0.925
"7617","Monona",93,0.925
"7618","Monona",24.75,0.925
"7619","Monona",37.49,0.925
"7620","Monona",20.25,0.925
"7621","Monona",13.5,0.925
"7622","Monona",19.48,0.925
"7623","Monona",10.67,0.925
"7624","Monona",35.98,0.925
"7625","Monona",12.7,0.925
"7626","Monona",31.5,0.925
"7627","Monona",11.24,0.925
"7628","Monona",33.72,0.925
"7629","Monona",6,0.925
"7630","Monona",19.5,0.925
"7631","Monona",23.78,0.925
"7632","Monona",20.36,0.925
"7633","Monona",26.25,0.925
"7634","Monona",38.1,0.925
"7635","Monona",186,0.925
"7636","Monona",25.4,0.925
"7637","Monona",135,0.925
"7638","Monona",62.28,0.925
"7639","Monona",8.07,0.925
"7640","Monona",20.76,0.925
"7641","Monona",21.74,0.925
"7642","Monona",279,0.925
"7643","Monona",71.76,0.925
"7644","Monona",58.44,0.925
"7645","Monona",19.35,0.925
"7646","Monona",11.96,0.925
"7647","Monona",69.75,0.925
"7648","Monona",25.8,0.925
"7649","Monona",21,0.925
"7650","Monona",17.99,0.925
"7651","Monona",14.16,0.925
"7652","Monona",27,0.925
"7653","Monona",35.88,0.925
"7654","Monona",132,0.925
"7655","Monona",19.05,0.925
"7656","Monona",32.98,0.925
"7657","Monona",64.56,0.925
"7658","Monona",62.94,0.925
"7659","Monona",20.7,0.925
"7660","Monona",37.5,0.925
"7661","Monona",5.16,0.925
"7662","Monona",8.88,0.925
"7663","Monona",11.76,0.925
"7664","Monona",39,0.925
"7665","Monona",38.26,0.925
"7666","Monona",39.75,0.925
"7667","Monona",5.09,0.925
"7668","Monona",64.02,0.925
"7669","Monroe",59.76,0.898
"7670","Monroe",4.98,0.898
"7671","Monroe",4.73,0.898
"7672","Monroe",10.5,0.898
"7673","Monroe",19.5,0.898
"7674","Monroe",64.56,0.898
"7675","Monroe",2.99,0.898
"7676","Monroe",5.1,0.898
"7677","Monroe",101.25,0.898
"7678","Monroe",97.56,0.898
"7679","Monroe",6.5,0.898
"7680","Monroe",7.5,0.898
"7681","Monroe",6.45,0.898
"7682","Monroe",6,0.898
"7683","Monroe",20.25,0.898
"7684","Monroe",23.25,0.898
"7685","Monroe",66,0.898
"7686","Monroe",62.28,0.898
"7687","Monroe",90,0.898
"7688","Monroe",1.46,0.898
"7689","Monroe",202.44,0.898
"7690","Monroe",72,0.898
"7691","Monroe",69.75,0.898
"7692","Monroe",61.2,0.898
"7693","Monroe",4.95,0.898
"7694","Monroe",112.5,0.898
"7695","Monroe",31.76,0.898
"7696","Monroe",13.44,0.898
"7697","Monroe",33.74,0.898
"7698","Monroe",74.25,0.898
"7699","Monroe",60.75,0.898
"7700","Monroe",234,0.898
"7701","Monroe",94.44,0.898
"7702","Monroe",17.01,0.898
"7703","Monroe",24.75,0.898
"7704","Monroe",31.5,0.898
"7705","Monroe",9.96,0.898
"7706","Monroe",53.76,0.898
"7707","Monroe",197.88,0.898
"7708","Monroe",14.94,0.898
"7709","Montgomery",49.5,0.918
"7710","Montgomery",65.7,0.918
"7711","Montgomery",107.94,0.918
"7712","Montgomery",94.44,0.918
"7713","Montgomery",61.2,0.918
"7714","Montgomery",64.02,0.918
"7715","Montgomery",135,0.918
"7716","Montgomery",62.28,0.918
"7717","Montgomery",24.75,0.918
"7718","Montgomery",99,0.918
"7719","Montgomery",6.2,0.918
"7720","Montgomery",23.25,0.918
"7721","Montgomery",66,0.918
"7722","Montgomery",11.24,0.918
"7723","Montgomery",10.67,0.918
"7724","Montgomery",116.88,0.918
"7725","Montgomery",9.74,0.918
"7726","Montgomery",6.5,0.918
"7727","Montgomery",26.24,0.918
"7728","Montgomery",81,0.918
"7729","Montgomery",19.13,0.918
"7730","Montgomery",10.95,0.918
"7731","Montgomery",279,0.918
"7732","Montgomery",40.5,0.918
"7733","Montgomery",11.25,0.918
"7734","Montgomery",56.25,0.918
"7735","Montgomery",161.28,0.918
"7736","Montgomery",77.4,0.918
"7737","Montgomery",119.88,0.918
"7738","Montgomery",93,0.918
"7739","Montgomery",21.9,0.918
"7740","Montgomery",20.25,0.918
"7741","Montgomery",234,0.918
"7742","Montgomery",25.8,0.918
"7743","Montgomery",24.39,0.918
"7744","Montgomery",122.64,0.918
"7745","Montgomery",24.8,0.918
"7746","Montgomery",6.45,0.918
"7747","Montgomery",5.1,0.918
"7748","Montgomery",225,0.918
"7749","Montgomery",21.34,0.918
"7750","Montgomery",21.74,0.918
"7751","Montgomery",43.48,0.918
"7752","Montgomery",243,0.918
"7753","Montgomery",4.95,0.918
"7754","Montgomery",17.99,0.918
"7755","Montgomery",76.52,0.918
"7756","Montgomery",32.85,0.918
"7757","Montgomery",124.2,0.918
"7758","Montgomery",26.88,0.918
"7759","Montgomery",69.75,0.918
"7760","Montgomery",26,0.918
"7761","Montgomery",70.56,0.918
"7762","Montgomery",56.24,0.918
"7763","Montgomery",16.49,0.918
"7764","Montgomery",11,0.918
"7765","Montgomery",57.39,0.918
"7766","Montgomery",32.98,0.918
"7767","Montgomery",1.8,0.918
"7768","Montgomery",74.4,0.918
"7769","Montgomery",2.99,0.918
"7770","Montgomery",49.47,0.918
"7771","Montgomery",224.94,0.918
"7772","Montgomery",19.5,0.918
"7773","Montgomery",126,0.918
"7774","Montgomery",18.6,0.918
"7775","Montgomery",84.96,0.918
"7776","Montgomery",18.74,0.918
"7777","Montgomery",31.47,0.918
"7778","Montgomery",44.96,0.918
"7779","Montgomery",128.04,0.918
"7780","Montgomery",97.56,0.918
"7781","Montgomery",64.56,0.918
"7782","Montgomery",46.5,0.918
"7783","Montgomery",124.56,0.918
"7784","Montgomery",10.35,0.918
"7785","Montgomery",38.96,0.918
"7786","Montgomery",40.88,0.918
"7787","Montgomery",90,0.918
"7788","Montgomery",5.88,0.918
"7789","Montgomery",123.84,0.918
"7790","Montgomery",78,0.918
"7791","Montgomery",65.22,0.918
"7792","Montgomery",20.4,0.918
"7793","Montgomery",60.75,0.918
"7794","Montgomery",19.48,0.918
"7795","Montgomery",53.76,0.918
"7796","Muscatine",4.95,0.891
"7797","Muscatine",59.76,0.891
"7798","Muscatine",20.25,0.891
"7799","Muscatine",10.49,0.891
"7800","Muscatine",234,0.891
"7801","Muscatine",124.2,0.891
"7802","Muscatine",188.88,0.891
"7803","Muscatine",5.25,0.891
"7804","Muscatine",24.75,0.891
"7805","Muscatine",238.5,0.891
"7806","Muscatine",18.74,0.891
"7807","Muscatine",9.74,0.891
"7808","Muscatine",94.44,0.891
"7809","Muscatine",66,0.891
"7810","Muscatine",161.28,0.891
"7811","Muscatine",90,0.891
"7812","Muscatine",26.24,0.891
"7813","Muscatine",5.19,0.891
"7814","Muscatine",130.44,0.891
"7815","Muscatine",5.09,0.891
"7816","Muscatine",279,0.891
"7817","Muscatine",224.94,0.891
"7818","Muscatine",116.88,0.891
"7819","Muscatine",34.02,0.891
"7820","Muscatine",4.98,0.891
"7821","Muscatine",61.92,0.891
"7822","Muscatine",11.25,0.891
"7823","Muscatine",148.5,0.891
"7824","Muscatine",225,0.891
"7825","Muscatine",31.76,0.891
"7826","Muscatine",135,0.891
"7827","Muscatine",156,0.891
"7828","Muscatine",19.5,0.891
"7829","Muscatine",7.5,0.891
"7830","Muscatine",64.02,0.891
"7831","Muscatine",14.85,0.891
"7832","Muscatine",15,0.891
"7833","Muscatine",14.16,0.891
"7834","Muscatine",17.55,0.891
"7835","Muscatine",107.94,0.891
"7836","Muscatine",144,0.891
"7837","Muscatine",19.8,0.891
"7838","Muscatine",78,0.891
"7839","Muscatine",243,0.891
"7840","Muscatine",119.88,0.891
"7841","Muscatine",86.96,0.891
"7842","Muscatine",5.98,0.891
"7843","Muscatine",46.35,0.891
"7844","Muscatine",64.56,0.891
"7845","Muscatine",84.96,0.891
"7846","Muscatine",61.2,0.891
"7847","Muscatine",15.45,0.891
"7848","Muscatine",15.75,0.891
"7849","Muscatine",53.76,0.891
"7850","Muscatine",132,0.891
"7851","Muscatine",20.98,0.891
"7852","Muscatine",2.99,0.891
"7853","Muscatine",20.36,0.891
"7854","Muscatine",10.76,0.891
"7855","Muscatine",65.7,0.891
"7856","Muscatine",22.48,0.891
"7857","Muscatine",17.99,0.891
"7858","Muscatine",138.06,0.891
"7859","Muscatine",33,0.891
"7860","Muscatine",16.49,0.891
"7861","Muscatine",60.75,0.891
"7862","Muscatine",99,0.891
"7863","Muscatine",10.18,0.891
"7864","Muscatine",38.26,0.891
"7865","Muscatine",10.35,0.891
"7866","Muscatine",84.24,0.891
"7867","Muscatine",39.75,0.891
"7868","Muscatine",76.52,0.891
"7869","Muscatine",72,0.891
"7870","Muscatine",19.13,0.891
"7871","Muscatine",21.52,0.891
"7872","Muscatine",33.6,0.891
"7873","Muscatine",81.24,0.891
"7874","Muscatine",1.8,0.891
"7875","Muscatine",18.45,0.891
"7876","Muscatine",8.97,0.891
"7877","Muscatine",30,0.891
"7878","Muscatine",18.75,0.891
"7879","Muscatine",24.26,0.891
"7880","Muscatine",3.36,0.891
"7881","Muscatine",19.48,0.891
"7882","Muscatine",17.94,0.891
"7883","Muscatine",17.01,0.891
"7884","Muscatine",19.92,0.891
"7885","Muscatine",8.07,0.891
"7886","Muscatine",16.8,0.891
"7887","Muscatine",9.9,0.891
"7888","Muscatine",6.35,0.891
"7889","Muscatine",40.5,0.891
"7890","Muscatine",5.1,0.891
"7891","Muscatine",52.48,0.891
"7892","Muscatine",6.5,0.891
"7893","Muscatine",1.46,0.891
"7894","Muscatine",239.76,0.891
"7895","Muscatine",128.04,0.891
"7896","Muscatine",143.52,0.891
"7897","Muscatine",5.16,0.891
"7898","Muscatine",58.5,0.891
"7899","Muscatine",48.78,0.891
"7900","Muscatine",48.52,0.891
"7901","Muscatine",20.7,0.891
"7902","Muscatine",30.9,0.891
"7903","Muscatine",255.12,0.891
"7904","Muscatine",5.84,0.891
"7905","Muscatine",23.25,0.891
"7906","Muscatine",29.22,0.891
"7907","Muscatine",11.96,0.891
"7908","Muscatine",21.74,0.891
"7909","Muscatine",13,0.891
"7910","Muscatine",81,0.891
"7911","Muscatine",15.74,0.891
"7912","Muscatine",59.4,0.891
"7913","Muscatine",122.16,0.891
"7914","Muscatine",16.5,0.891
"7915","Muscatine",190.56,0.891
"7916","Muscatine",15.27,0.891
"7917","Muscatine",112.5,0.891
"7918","Muscatine",8.13,0.891
"7919","Muscatine",36,0.891
"7920","Muscatine",121.5,0.891
"7921","Muscatine",38.96,0.891
"7922","Muscatine",7.08,0.891
"7923","Muscatine",65.22,0.891
"7924","Muscatine",126,0.891
"7925","Muscatine",31.5,0.891
"7926","Muscatine",26.88,0.891
"7927","Muscatine",10.95,0.891
"7928","Muscatine",14.94,0.891
"7929","Muscatine",314.88,0.891
"7930","Muscatine",202.44,0.891
"7931","Muscatine",6.72,0.891
"7932","Muscatine",62.28,0.891
"7933","Muscatine",16.26,0.891
"7934","Muscatine",201.6,0.891
"7935","Muscatine",37.5,0.891
"7936","Muscatine",10.5,0.891
"7937","Muscatine",43.48,0.891
"7938","Muscatine",15.57,0.891
"7939","Muscatine",32.28,0.891
"7940","Muscatine",56.25,0.891
"7941","Muscatine",18.89,0.891
"7942","Muscatine",75,0.891
"7943","Muscatine",31.05,0.891
"7944","Muscatine",97.56,0.891
"7945","Muscatine",16.14,0.891
"7946","Muscatine",31.47,0.891
"7947","Muscatine",96.84,0.891
"7948","Muscatine",58.44,0.891
"7949","Muscatine",28.9,0.891
"7950","Muscatine",178.2,0.891
"7951","Muscatine",56.76,0.891
"7952","Muscatine",21.26,0.891
"7953","Muscatine",32.52,0.891
"7954","Muscatine",4.73,0.891
"7955","Muscatine",118.8,0.891
"7956","Muscatine",26,0.891
"7957","Muscatine",47.25,0.891
"7958","Muscatine",80.64,0.891
"7959","Muscatine",297,0.891
"7960","Muscatine",49.5,0.891
"7961","Muscatine",22.5,0.891
"7962","Muscatine",139.5,0.891
"7963","Muscatine",41.4,0.891
"7964","Muscatine",0,0.891
"7965","Muscatine",24,0.891
"7966","Muscatine",62.1,0.891
"7967","Muscatine",43.04,0.891
"7968","Muscatine",24.39,0.891
"7969","Muscatine",21.24,0.891
"7970","Muscatine",229.56,0.891
"7971","Muscatine",63,0.891
"7972","Muscatine",10.38,0.891
"7973","Muscatine",215.88,0.891
"7974","Muscatine",13.5,0.891
"7975","Muscatine",95.28,0.891
"7976","Muscatine",20.76,0.891
"7977","Muscatine",11.24,0.891
"7978","Muscatine",59.94,0.891
"7979","Muscatine",63.52,0.891
"7980","Muscatine",145.56,0.891
"7981","Muscatine",12,0.891
"7982","Muscatine",142.68,0.891
"7983","Muscatine",197.88,0.891
"7984","Muscatine",48.7,0.891
"7985","Muscatine",25.5,0.891
"7986","Muscatine",35.98,0.891
"7987","Muscatine",78.72,0.891
"7988","Muscatine",70.08,0.891
"7989","Muscatine",12.9,0.891
"7990","Muscatine",92.7,0.891
